-86.35742188,30.25706673
-86.04647827,30.16493416
-85.64334106,29.25901413
-85.03463745,28.80029488
-85.84814453,29.35118294
-82.25149536,24.40604973
-82.34979248,24.40910721
-81.35955811,24.55543709
-82.84152222,24.42344284
-82.74313354,24.42070198
-85.43893433,29.16654396
-80.26651001,28.54578972
-80.26269531,29.08731842
-80.26269531,29.08731842
