-81.56002808,24.47278023,
-83.13119507,24.61149979,
-82.25149536,24.40604973,DT
-81.35955811,24.55543709,
-81.35955811,24.5554409,
-82.15319824,24.40292931,
-80.26013184,29.44831085,
-79.71646118,31.60964966,
-79.06915283,32.32307053,
